"S-a1d6ad","A-eafc6e","Pro","27","1323.00","15876.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-08","2024-09","2024-09-01",\N
"S-8b1fc1","A-309e54","Basic","15","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","TRUE","2024-12","2024-12","2024-12-26",\N
"S-09cdac","A-82861f","Basic","41","779.00","9348.00","FALSE","FALSE","FALSE","TRUE","annual","TRUE","2024-05","2024-07","2024-07-31","2024-09-04"
"S-fa5301","A-ba6516","Pro","55","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","FALSE","2024-01","2024-03","2024-03-14",\N
"S-69937b","A-08e34e","Pro","14","686.00","8232.00","FALSE","FALSE","FALSE","FALSE","annual","FALSE","2024-07","2024-08","2024-08-08",\N
"S-f2537d","A-e43bf7","Pro","44","2156.00","25872.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-05","2024-01","2024-01-24",\N
"S-27f7b2","A-a1b80b","Basic","38","722.00","8664.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-03","2024-04","2024-04-03",\N
"S-9c2b8e","A-443f6f","Basic","19","361.00","4332.00","FALSE","TRUE","FALSE","FALSE","annual","TRUE","2024-12","2024-12","2024-12-26",\N
"S-a4f26d","A-32728c","Pro","20","980.00","11760.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-04","2023-05","2023-05-21",\N
"S-0cb6ed","A-ac85cd","Pro","53","2597.00","31164.00","FALSE","FALSE","FALSE","TRUE","annual","TRUE","2024-08","2024-11","2024-11-09","2024-12-18"
"S-367dee","A-e19ff6","Pro","1","49.00","588.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-08","2024-06","2024-06-29",\N
"S-3b9ad8","A-6e08f3","Enterprise","28","5572.00","66864.00","FALSE","FALSE","FALSE","FALSE","monthly","FALSE","2023-07","2024-12","2024-12-24",\N
"S-c9f8c1","A-544d0a","Enterprise","5","995.00","11940.00","FALSE","FALSE","TRUE","FALSE","monthly","TRUE","2024-05","2024-07","2024-07-23",\N
"S-57cd05","A-8b0451","Basic","41","779.00","9348.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-09","2024-10","2024-10-26",\N
"S-e505c1","A-8ae3fc","Pro","34","1666.00","19992.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-07","2024-09","2024-09-17",\N
"S-121b4d","A-8ae3fc","Basic","9","171.00","2052.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-07","2024-11","2024-11-22",\N
"S-72b4f2","A-4437e4","Pro","49","2401.00","28812.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-11","2024-02","2024-02-06",\N
"S-c9b0cc","A-4d1e75","Enterprise","38","7562.00","90744.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-09","2024-10","2024-10-11",\N
"S-27c993","A-098560","Enterprise","4","796.00","9552.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-12","2024-11","2024-11-17",\N
"S-8b9889","A-ac9111","Pro","21","1029.00","12348.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-09","2024-08","2024-08-18",\N
"S-2214c6","A-3c1a3f","Pro","82","4018.00","48216.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-08","2024-10","2024-10-07",\N
"S-ce695e","A-cb6cc6","Enterprise","13","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","FALSE","2023-04","2024-05","2024-05-25",\N
"S-066d80","A-9b9fe9","Pro","5","245.00","2940.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-10","2024-08","2024-08-17",\N
"S-228457","A-029f69","Enterprise","24","4776.00","57312.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-05","2024-05","2024-05-24",\N
"S-e50612","A-c7e58b","Basic","13","247.00","2964.00","FALSE","FALSE","FALSE","FALSE","annual","FALSE","2023-08","2024-07","2024-07-15",\N
"S-64fba3","A-00bed1","Enterprise","28","5572.00","66864.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-11","2024-07","2024-07-16",\N
"S-2372d2","A-cea1f0","Enterprise","21","4179.00","50148.00","FALSE","FALSE","FALSE","FALSE","annual","FALSE","2024-06","2024-12","2024-12-22",\N
"S-2661dc","A-c37cab","Pro","20","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","TRUE","2024-07","2024-08","2024-08-07",\N
"S-427275","A-4c38bc","Enterprise","36","7164.00","85968.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-03","2024-07","2024-07-14",\N
"S-628729","A-157070","Enterprise","23","4577.00","54924.00","FALSE","FALSE","TRUE","FALSE","monthly","TRUE","2023-12","2024-10","2024-10-05",\N
"S-e260ff","A-bcf87c","Enterprise","21","4179.00","50148.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-07","2024-12","2024-12-09",\N
"S-89c03a","A-8ae3fc","Pro","9","441.00","5292.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-07","2024-09","2024-09-20",\N
"S-86455a","A-1b9609","Pro","12","588.00","7056.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-12","2023-12","2023-12-01",\N
"S-3660bb","A-474ad4","Enterprise","10","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","FALSE","2023-12","2024-12","2024-12-14",\N
"S-6bf7d7","A-9bfc9f","Pro","53","2597.00","31164.00","FALSE","FALSE","TRUE","FALSE","annual","FALSE","2023-09","2024-03","2024-03-23",\N
"S-feccd8","A-812c5b","Enterprise","55","10945.00","131340.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-04","2024-12","2024-12-22",\N
"S-0e4b0c","A-39b19f","Pro","24","1176.00","14112.00","FALSE","FALSE","TRUE","TRUE","annual","TRUE","2023-02","2023-02","2023-02-28","2023-06-15"
"S-0e0578","A-de58ca","Basic","15","285.00","3420.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-04","2023-07","2023-07-09",\N
"S-74538d","A-e60f9d","Pro","46","2254.00","27048.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-09","2024-11","2024-11-13",\N
"S-c2a6cb","A-9affe6","Enterprise","7","1393.00","16716.00","FALSE","TRUE","FALSE","FALSE","annual","FALSE","2023-04","2023-10","2023-10-19",\N
"S-1bd2ec","A-e60f9d","Basic","38","722.00","8664.00","FALSE","FALSE","FALSE","TRUE","annual","TRUE","2024-09","2024-12","2024-12-25","2024-12-28"
"S-3cc352","A-d27f50","Pro","44","2156.00","25872.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-07","2024-08","2024-08-06",\N
"S-124207","A-fdfc91","Basic","29","551.00","6612.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-07","2023-08","2023-08-31",\N
"S-76e7d9","A-712f1c","Enterprise","44","8756.00","105072.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-01","2024-02","2024-02-09",\N
"S-44f453","A-19b2c8","Enterprise","20","3980.00","47760.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-06","2024-02","2024-02-10",\N
"S-03a97f","A-f51f16","Pro","60","2940.00","35280.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-02","2024-03","2024-03-15",\N
"S-80c01c","A-d3c88e","Basic","16","304.00","3648.00","FALSE","TRUE","FALSE","FALSE","annual","TRUE","2024-10","2024-12","2024-12-16",\N
"S-666181","A-eb1312","Basic","71","1349.00","16188.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-09","2024-10","2024-10-09",\N
"S-401496","A-68f37c","Enterprise","4","796.00","9552.00","FALSE","TRUE","FALSE","TRUE","monthly","TRUE","2023-07","2023-08","2023-08-13","2024-06-22"
"S-ca0c98","A-fda07f","Pro","7","343.00","4116.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-08","2024-11","2024-11-28",\N
"S-017e33","A-f9cc74","Basic","53","1007.00","12084.00","FALSE","FALSE","FALSE","TRUE","monthly","TRUE","2024-10","2024-11","2024-11-08","2024-11-25"
"S-183073","A-e7a1e2","Enterprise","14","2786.00","33432.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-07","2024-07","2024-07-19",\N
"S-22f503","A-7a0d69","Basic","6","114.00","1368.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-07","2024-09","2024-09-06",\N
"S-7de1b7","A-4d1e75","Enterprise","20","3980.00","47760.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-09","2024-10","2024-10-27",\N
"S-c7f564","A-902ef7","Pro","83","0.00","0.00","TRUE","TRUE","FALSE","FALSE","annual","TRUE","2024-09","2024-11","2024-11-23",\N
"S-ceffe9","A-89ee83","Enterprise","2","398.00","4776.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-10","2024-11","2024-11-23",\N
"S-9b2c95","A-e60f9d","Pro","29","0.00","0.00","TRUE","FALSE","FALSE","TRUE","annual","TRUE","2024-09","2024-11","2024-11-24","2024-12-05"
"S-cf6ec1","A-d77f4c","Enterprise","22","4378.00","52536.00","FALSE","TRUE","FALSE","FALSE","monthly","FALSE","2023-10","2024-08","2024-08-04",\N
"S-a44d72","A-b30291","Pro","18","882.00","10584.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-04","2024-06","2024-06-12",\N
"S-0b0ffa","A-180abf","Basic","64","0.00","0.00","TRUE","FALSE","FALSE","TRUE","annual","TRUE","2023-09","2024-01","2024-01-17","2024-04-19"
"S-02af5d","A-d82ef9","Enterprise","26","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","TRUE","2024-07","2024-08","2024-08-07",\N
"S-d07c53","A-249769","Basic","21","399.00","4788.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-06","2024-09","2024-09-24",\N
"S-c67b80","A-eb2fdc","Pro","31","1519.00","18228.00","FALSE","FALSE","FALSE","FALSE","monthly","FALSE","2024-02","2024-02","2024-02-24",\N
"S-5d68fb","A-5f2961","Pro","49","2401.00","28812.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-11","2024-12","2024-12-02",\N
"S-fc9cc3","A-9b9fe9","Pro","24","1176.00","14112.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-10","2024-01","2024-01-01",\N
"S-17f71d","A-e40f45","Pro","44","2156.00","25872.00","FALSE","TRUE","FALSE","FALSE","monthly","TRUE","2024-05","2024-05","2024-05-15",\N
"S-5895f0","A-bcf664","Basic","8","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","TRUE","2023-06","2023-10","2023-10-05",\N
"S-b042d9","A-0e966d","Enterprise","11","2189.00","26268.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-06","2024-11","2024-11-15",\N
"S-ffd1ee","A-f03140","Pro","27","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","TRUE","2023-12","2024-11","2024-11-06",\N
"S-9c4bcd","A-a7bd4b","Pro","5","245.00","2940.00","FALSE","TRUE","FALSE","FALSE","monthly","TRUE","2023-03","2024-05","2024-05-14",\N
"S-4f91d0","A-7f8241","Basic","34","646.00","7752.00","FALSE","FALSE","FALSE","FALSE","monthly","FALSE","2023-03","2024-10","2024-10-12",\N
"S-672f1b","A-eafc6e","Pro","27","1323.00","15876.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-08","2023-08","2023-08-08",\N
"S-101201","A-d49cc5","Basic","50","950.00","11400.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-02","2024-02","2024-02-13",\N
"S-eea643","A-54ecc2","Enterprise","28","5572.00","66864.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-08","2024-10","2024-10-30",\N
"S-5f9a67","A-6da850","Pro","5","245.00","2940.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-10","2023-12","2023-12-04",\N
"S-327e7c","A-4e960a","Enterprise","17","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","TRUE","2024-02","2024-02","2024-02-07",\N
"S-d97c5f","A-533452","Pro","101","4949.00","59388.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-11","2024-11","2024-11-25",\N
"S-029c20","A-f44180","Basic","10","0.00","0.00","TRUE","FALSE","FALSE","FALSE","annual","FALSE","2023-03","2024-12","2024-12-13",\N
"S-a74462","A-7c83a1","Pro","48","2352.00","28224.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-05","2024-05","2024-05-14",\N
"S-02ec76","A-e60f9d","Pro","29","1421.00","17052.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2024-09","2024-09","2024-09-17",\N
"S-d1c9e3","A-075038","Basic","17","323.00","3876.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-07","2024-01","2024-01-09",\N
"S-51d8db","A-cc1d8d","Enterprise","6","1194.00","14328.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2024-12","2024-12","2024-12-30",\N
"S-c3c85e","A-271f46","Basic","38","722.00","8664.00","FALSE","FALSE","FALSE","FALSE","monthly","TRUE","2023-03","2024-10","2024-10-31",\N
"S-44a646","A-1e1b80","Basic","50","950.00","11400.00","FALSE","FALSE","FALSE","FALSE","annual","TRUE","2023-10","2023-12","2023-12-26",\N
"S-431c03","A-e4bf56","Enterprise","37","7363.00","88356.00","FALSE","FALSE","FALSE","TRUE","monthly","TRUE","2024-11","2024-12","2024-12-02","2024-12-19"
"S-4f0027","A-ff79f2","Enterprise","19","3781.00","45372.00","FALSE","FALSE","FALSE","TRUE","annual","TRUE","2024-05","2024-12","2024-12-31","2024-12-31"
"S-6c9ee1","A-6da850","Enterprise","23","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","TRUE","2023-10","2024-02","2024-02-20",\N
"S-396a84","A-5b4ebb","Basic","21","399.00","4788.00","FALSE","FALSE","FALSE","TRUE","monthly","FALSE","2024-07","2024-10","2024-10-23","2024-11-27"
"S-6bea24","A-3f9cc0","Basic","22","0.00","0.00","TRUE","FALSE","FALSE","FALSE","monthly","TRUE","2024-06","2024-07","2024-07-06",\N
