"S-183073","A-e7a1e2","2024-07-19","Enterprise","14","2786.00","33432.00","False","False","False","False","monthly","True","2024-07",\N
"S-22f503","A-7a0d69","2024-09-06","Basic","6","114.00","1368.00","False","False","False","False","annual","True","2024-07",\N
"S-7de1b7","A-4d1e75","2024-10-27","Enterprise","20","3980.00","47760.00","False","False","False","False","annual","True","2024-09",\N
"S-c7f564","A-902ef7","2024-11-23","Pro","83","0.00","0.00","True","True","False","False","annual","True","2024-09",\N
"S-ceffe9","A-89ee83","2024-11-23","Enterprise","2","398.00","4776.00","False","False","False","False","monthly","True","2024-10",\N
"S-9b2c95","A-e60f9d","2024-11-24","Pro","29","0.00","0.00","True","False","False","True","annual","True","2024-09","2024-12-05"
"S-cf6ec1","A-d77f4c","2024-08-04","Enterprise","22","4378.00","52536.00","False","True","False","False","monthly","False","2023-10",\N
"S-a44d72","A-b30291","2024-06-12","Pro","18","882.00","10584.00","False","False","False","False","monthly","True","2024-04",\N
"S-0b0ffa","A-180abf","2024-01-17","Basic","64","0.00","0.00","True","False","False","True","annual","True","2023-09","2024-04-19"
"S-02af5d","A-d82ef9","2024-08-07","Enterprise","26","0.00","0.00","True","False","False","False","annual","True","2024-07",\N
"S-d07c53","A-249769","2024-09-24","Basic","21","399.00","4788.00","False","False","False","False","annual","True","2024-06",\N
"S-c67b80","A-eb2fdc","2024-02-24","Pro","31","1519.00","18228.00","False","False","False","False","monthly","False","2024-02",\N
"S-5d68fb","A-5f2961","2024-12-02","Pro","49","2401.00","28812.00","False","False","False","False","annual","True","2024-11",\N
"S-fc9cc3","A-9b9fe9","2024-01-01","Pro","24","1176.00","14112.00","False","False","False","False","annual","True","2023-10",\N
"S-17f71d","A-e40f45","2024-05-15","Pro","44","2156.00","25872.00","False","True","False","False","monthly","True","2024-05",\N
"S-5895f0","A-bcf664","2023-10-05","Basic","8","0.00","0.00","True","False","False","False","annual","True","2023-06",\N
"S-b042d9","A-0e966d","2024-11-15","Enterprise","11","2189.00","26268.00","False","False","False","False","annual","True","2024-06",\N
"S-ffd1ee","A-f03140","2024-11-06","Pro","27","0.00","0.00","True","False","False","False","annual","True","2023-12",\N
"S-9c4bcd","A-a7bd4b","2024-05-14","Pro","5","245.00","2940.00","False","True","False","False","monthly","True","2023-03",\N
"S-4f91d0","A-7f8241","2024-10-12","Basic","34","646.00","7752.00","False","False","False","False","monthly","False","2023-03",\N
"S-672f1b","A-eafc6e","2023-08-08","Pro","27","1323.00","15876.00","False","False","False","False","monthly","True","2023-08",\N
"S-101201","A-d49cc5","2024-02-13","Basic","50","950.00","11400.00","False","False","False","False","annual","True","2024-02",\N
"S-eea643","A-54ecc2","2024-10-30","Enterprise","28","5572.00","66864.00","False","False","False","False","monthly","True","2023-08",\N
"S-5f9a67","A-6da850","2023-12-04","Pro","5","245.00","2940.00","False","False","False","False","annual","True","2023-10",\N
"S-327e7c","A-4e960a","2024-02-07","Enterprise","17","0.00","0.00","True","False","False","False","annual","True","2024-02",\N
"S-d97c5f","A-533452","2024-11-25","Pro","101","4949.00","59388.00","False","False","False","False","monthly","True","2024-11",\N
"S-029c20","A-f44180","2024-12-13","Basic","10","0.00","0.00","True","False","False","False","annual","False","2023-03",\N
"S-a74462","A-7c83a1","2024-05-14","Pro","48","2352.00","28224.00","False","False","False","False","annual","True","2024-05",\N
"S-02ec76","A-e60f9d","2024-09-17","Pro","29","1421.00","17052.00","False","False","False","False","monthly","True","2024-09",\N
"S-d1c9e3","A-075038","2024-01-09","Basic","17","323.00","3876.00","False","False","False","False","annual","True","2023-07",\N
"S-51d8db","A-cc1d8d","2024-12-30","Enterprise","6","1194.00","14328.00","False","False","False","False","annual","True","2024-12",\N
"S-c3c85e","A-271f46","2024-10-31","Basic","38","722.00","8664.00","False","False","False","False","monthly","True","2023-03",\N
"S-44a646","A-1e1b80","2023-12-26","Basic","50","950.00","11400.00","False","False","False","False","annual","True","2023-10",\N
"S-431c03","A-e4bf56","2024-12-02","Enterprise","37","7363.00","88356.00","False","False","False","True","monthly","True","2024-11","2024-12-19"
"S-4f0027","A-ff79f2","2024-12-31","Enterprise","19","3781.00","45372.00","False","False","False","True","annual","True","2024-05","2024-12-31"
"S-6c9ee1","A-6da850","2024-02-20","Enterprise","23","0.00","0.00","True","False","False","False","monthly","True","2023-10",\N
"S-396a84","A-5b4ebb","2024-10-23","Basic","21","399.00","4788.00","False","False","False","True","monthly","False","2024-07","2024-11-27"
"S-6bea24","A-3f9cc0","2024-07-06","Basic","22","0.00","0.00","True","False","False","False","monthly","True","2024-06",\N
"S-259804","A-d4ac0e","2024-10-01","Basic","28","532.00","6384.00","False","False","False","False","annual","True","2024-05",\N
"S-33e40e","A-86cdb4","2024-10-10","Enterprise","2","398.00","4776.00","False","False","False","True","annual","True","2024-10","2024-12-29"
"S-fbd522","A-310452","2024-12-28","Pro","9","0.00","0.00","True","False","False","False","annual","False","2024-12",\N
"S-bbafad","A-854864","2024-12-27","Basic","20","380.00","4560.00","False","False","False","True","annual","True","2024-12","2024-12-30"
"S-3edc14","A-d82ef9","2024-10-04","Pro","26","0.00","0.00","True","False","False","False","annual","True","2024-07",\N
"S-11e29d","A-71615e","2024-10-13","Basic","32","608.00","7296.00","False","False","False","False","monthly","True","2024-06",\N
"S-1feff8","A-5fe118","2024-12-06","Enterprise","39","7761.00","93132.00","False","False","False","False","annual","True","2024-12",\N
"S-61e86c","A-39ddf4","2024-12-07","Enterprise","40","7960.00","95520.00","False","False","False","False","annual","True","2024-12",\N
"S-af41f0","A-e83938","2024-06-27","Basic","2","38.00","456.00","False","False","False","False","annual","False","2024-02",\N
"S-65ae02","A-671f31","2024-12-14","Pro","59","2891.00","34692.00","False","False","False","False","annual","True","2024-11",\N
"S-f7fccd","A-443b7c","2024-11-18","Basic","6","0.00","0.00","True","True","False","False","annual","True","2024-09",\N
"S-7904d3","A-d4e0d4","2024-11-30","Enterprise","117","23283.00","279396.00","False","False","False","True","monthly","True","2024-10","2024-12-03"
"S-48a54e","A-b2225d","2024-10-29","Basic","47","0.00","0.00","True","False","False","False","monthly","True","2024-04",\N
"S-4a08bd","A-e08cd3","2024-10-11","Pro","67","3283.00","39396.00","False","False","False","False","annual","False","2024-09",\N
"S-faa8ec","A-2e4581","2024-12-09","Basic","11","209.00","2508.00","False","False","False","False","monthly","True","2024-10",\N
"S-8db104","A-4a267b","2024-10-18","Pro","25","1225.00","14700.00","False","False","True","False","monthly","True","2024-05",\N
"S-3c0121","A-7c83a1","2024-12-30","Pro","24","1176.00","14112.00","False","False","False","False","monthly","True","2024-05",\N
"S-13ca37","A-6843f2","2024-12-21","Pro","21","0.00","0.00","True","False","True","False","monthly","True","2024-12",\N
"S-163e64","A-dfbd31","2024-11-08","Enterprise","62","12338.00","148056.00","False","False","False","False","monthly","True","2023-12",\N
"S-4d1ba6","A-00cac8","2024-04-04","Enterprise","9","0.00","0.00","True","False","False","False","annual","False","2023-09",\N
"S-e98d6b","A-309e54","2024-12-31","Basic","15","285.00","3420.00","False","False","False","False","annual","True","2024-12",\N
"S-041624","A-6843f2","2024-12-12","Enterprise","21","4179.00","50148.00","False","False","False","False","monthly","True","2024-12",\N
"S-b78829","A-2e4581","2024-11-12","Pro","20","980.00","11760.00","False","False","False","False","monthly","True","2024-10",\N
"S-ca1c21","A-f92792","2024-12-02","Basic","9","0.00","0.00","True","False","False","False","annual","False","2024-07",\N
"S-e1de58","A-ce550d","2024-10-28","Enterprise","35","6965.00","83580.00","False","True","False","False","annual","True","2024-10",\N
"S-721fea","A-f6b2fb","2024-05-23","Pro","23","1127.00","13524.00","False","False","True","False","monthly","True","2024-05",\N
"S-eaac58","A-ff3c73","2023-04-08","Basic","66","1254.00","15048.00","False","False","False","False","annual","True","2023-04",\N
"S-1218fd","A-2d4502","2024-11-02","Basic","14","266.00","3192.00","False","True","False","False","monthly","False","2024-04",\N
"S-936732","A-2f6a32","2024-11-28","Pro","19","931.00","11172.00","False","False","False","True","annual","True","2024-09","2024-12-06"
"S-c2f293","A-69b156","2024-12-10","Basic","8","152.00","1824.00","False","False","False","True","monthly","False","2023-12","2024-12-30"
"S-fe3b71","A-44dc83","2024-09-24","Enterprise","37","0.00","0.00","True","False","False","False","monthly","True","2024-06",\N
"S-f5f5b3","A-89ee83","2024-12-26","Basic","10","190.00","2280.00","False","False","False","True","annual","True","2024-10","2024-12-29"
"S-4afb53","A-40de06","2023-12-12","Enterprise","28","5572.00","66864.00","False","False","False","True","monthly","True","2023-06","2024-12-29"
"S-851bbe","A-d77f4c","2024-04-22","Enterprise","94","18706.00","224472.00","False","True","False","False","annual","True","2023-10",\N
"S-dab0d5","A-cc1d8d","2024-12-14","Basic","5","0.00","0.00","True","False","False","False","monthly","True","2024-12",\N
"S-9aa190","A-9b9fe9","2024-10-17","Basic","33","627.00","7524.00","False","False","False","False","annual","True","2023-10",\N
"S-f89d8c","A-88c6ca","2024-12-18","Pro","49","2401.00","28812.00","False","False","False","False","monthly","True","2024-11",\N
"S-766a62","A-1ac5e0","2024-11-24","Enterprise","33","0.00","0.00","True","False","False","False","monthly","False","2024-10",\N
"S-10134d","A-52dd88","2024-09-09","Enterprise","23","4577.00","54924.00","False","False","False","False","annual","True","2023-03",\N
"S-85de7a","A-940b8b","2024-04-01","Enterprise","32","6368.00","76416.00","False","False","True","False","annual","True","2024-04",\N
"S-85796b","A-f19409","2024-08-27","Enterprise","23","4577.00","54924.00","False","False","False","True","monthly","True","2023-04","2024-10-31"
"S-c97464","A-f5641b","2024-10-16","Pro","38","1862.00","22344.00","False","False","False","False","monthly","False","2024-04",\N
"S-6732ff","A-9affe6","2023-11-22","Pro","24","1176.00","14112.00","False","False","False","False","annual","True","2023-04",\N
"S-aa20eb","A-6f8ad2","2024-09-08","Pro","1","49.00","588.00","False","False","False","False","monthly","False","2024-07",\N
"S-b6aabe","A-902ef7","2024-12-25","Basic","83","1577.00","18924.00","False","False","False","False","annual","True","2024-09",\N
"S-0ff339","A-6dee43","2024-01-21","Basic","12","228.00","2736.00","False","False","False","False","annual","True","2023-10",\N
"S-4d664d","A-cc1d8d","2024-12-26","Pro","16","784.00","9408.00","False","True","True","False","annual","True","2024-12",\N
"S-8deb5f","A-533452","2024-12-25","Basic","52","988.00","11856.00","False","False","False","False","annual","False","2024-11",\N
"S-e2d4e9","A-18793f","2024-12-30","Basic","148","0.00","0.00","True","True","False","False","monthly","True","2024-12",\N
"S-d8441d","A-8adedc","2024-03-16","Basic","4","76.00","912.00","False","False","False","False","annual","True","2024-02",\N
"S-6d356a","A-425e76","2023-06-26","Basic","28","532.00","6384.00","False","False","False","False","annual","False","2023-06",\N
"S-c005ac","A-92a3af","2024-09-18","Enterprise","25","4975.00","59700.00","False","False","False","False","annual","True","2024-07",\N
"S-d0913e","A-eb2fdc","2024-11-14","Pro","31","1519.00","18228.00","False","False","False","False","monthly","True","2024-02",\N
"S-4bef15","A-600734","2024-08-14","Enterprise","29","0.00","0.00","True","False","False","True","annual","True","2024-01","2024-09-22"
"S-2573e4","A-7f8241","2024-01-25","Basic","60","1140.00","13680.00","False","False","False","False","monthly","True","2023-03",\N
"S-80c291","A-712533","2024-01-06","Enterprise","18","3582.00","42984.00","False","False","False","False","annual","True","2023-08",\N
"S-64acb8","A-3be56b","2024-08-21","Enterprise","30","5970.00","71640.00","False","False","False","False","monthly","True","2023-11",\N
"S-13a948","A-d5a319","2024-07-24","Enterprise","15","2985.00","35820.00","False","True","False","False","monthly","False","2023-06",\N
